"usuario","senha"
"80195529952","529943"
"22257240596","344047"
"85560113220","689508"
"06786501796","535339"
"89931278242","326693"
"49701667816","419695"
"55409035100","204334"
"97438658538","759565"
"58239290566","860444"
"86842077346","949771"
"32990647546","558122"
"86786167411","756869"
"84502038806","420715"
"38259771101","114501"
"98620977369","537589"
"12361757869","342564"
"17994590209","048268"
"74454662908","807525"
"70892728264","321568"
"50723563705","517395"
"55248122708","203888"
"27882911321","590298"
"55800744920","293951"
"74917659981","359383"
"41324480025","602343"
"20263867064","951679"
"80410928020","070117"
"06469644457","911898"
"72081351420","294480"
"14643763019","445510"
"04212041766","126515"
"32943024449","327688"
"70424333279","596442"
"88081590439","750554"
"64865209140","565455"
"09974555787","706004"
"53299778439","703485"
"59922443791","476594"
"96551790526","944248"
"55676173130","506468"
"48268222433","002961"
"96838256800","739880"
"18809343964","047802"
"28245716758","308748"
"79683610447","175126"
"59057591030","339321"
"63643040520","611979"
"33017870880","448671"
"47996497443","273118"
"17030924738","928974"
"60678977925","974344"
"15379444954","951727"
"17288125505","163511"
"61049500865","051702"
"59978423125","392779"
"78037584607","009910"
"80742189708","022621"
"54978354145","776956"
"77378875988","050322"
"40989258181","620513"
"70240458842","564464"
"17698865320","129081"
"74645600605","476215"
"79354699979","406002"
"65127090988","978040"
"48662132723","165620"
"50087115719","077248"
"16216148400","437986"
"51445469197","666878"
"51495614522","183388"
"04165413135","045239"
"67911189463","891346"
"53642437109","866037"
"74860109686","985909"
"50716454599","768066"
"63392925004","250140"
"41843300028","643330"
"92923114418","216924"
"55392024815","770359"
"40321315111","303650"
"12645650384","677516"
"32674742488","454419"
"94803492212","089247"
"23196183416","756011"
"30415191009","303236"
"19666375788","582737"
"27752833304","789212"
"74162410496","323193"
"48139149772","904159"
"68376383787","008012"
"62445456487","405594"
"27988727311","517420"
"77358528867","870278"
"18389305070","143233"
"90732384125","153216"
"56303178901","037958"
"28598455008","637749"
"67173578604","314462"
"08646069664","306424"
"29738837090","044544"
"56608714025","830829"
"84538974331","490529"
"26210051103","838829"
"34290216501","876313"
"61391302710","282396"
"06848656453","428369"
"50033550417","603384"
"52988098204","667229"
"10001538608","552159"
"69786444558","350731"
"05947498243","321556"
"55143381428","755948"
"53522414403","862706"
"71713458586","452316"
"44131452324","780712"
"89962064821","713869"
"73100651235","270232"
"75827930644","154037"
"16694221193","295945"
"32974319203","823597"
"48114579005","904369"
"43431361676","360043"
"86996800315","922901"
"76829543371","139940"
"99010517209","906197"
"21290477930","496213"
"17197598206","920144"
"66879345387","193154"
"72786993474","930109"
"18513177679","899644"
"52421629292","264664"
"93674219743","147689"
"70891597956","930031"
"07529475240","228648"
"29665043820","483419"
"72664658930","956841"
"47927153188","625546"
"67094782462","187813"
"85499054886","418616"
"89067176605","887087"
"80748617590","129922"
"10260983195","382117"
"01493248120","970384"
"44754715403","191478"
"85016560978","524761"
"59519992430","302980"
"67168527606","957150"
"46687158597","387620"
"01959168320","128788"
"77823373483","354016"
"81233720198","903992"
"77535984738","960082"
"69134666680","368509"
"00940521237","656422"
"90850337488","632330"
"10595791468","650098"
"97128699384","145926"
"45951307910","303850"
"64390450832","846033"
"51677445718","549276"
"62784980146","963612"
"95856014863","970915"
"00919250459","422068"
"30082861358","830640"
"12430141809","250931"
"41286563640","297114"
"64968695705","746500"
"65081354813","536410"
"99760197936","900071"
"58279717668","622716"
"87625432963","550579"
"53076611003","402970"
"57899949386","692352"
"11741125812","951767"
"82940127778","850017"
"20430058128","422644"
"29984571424","537364"
"94915859673","486567"
"58944216401","668474"
"44920223331","634984"
"19876731661","987339"
"36048851839","783586"
"03247251081","076883"
"77531115409","862968"
"16507502936","062373"
"30142543390","527591"
"54772133291","564533"
"49737130316","414034"
"57752636002","707656"
"73881355880","499622"
"85134691908","434868"
"47816125631","001567"
"80169644197","168249"
"57213450204","933690"
"91630427381","700777"
"47080892520","270755"
"84532086035","809667"
"16881204833","346371"
"00631720383","942329"
"32215565438","496636"
"73677821185","040522"
"86742390565","460227"
"11079260765","235602"
"28670823233","954173"
"46375007615","748005"
"28019209409","110902"
"13021315089","562749"
"37373590241","061181"
"14179716739","096666"
"11180540328","968052"
"49856042674","539166"
"14970561362","557904"
"22838401718","217810"
"37483737670","135983"
"94955185398","099115"
"33371424782","842306"
"40863868959","543369"
"33874571548","528504"
"07676782902","102835"
"80159583853","641226"
"59393098794","771080"
"53378871903","753401"
"49881727243","553530"
"61805884735","968732"
"64725954616","284292"
"40661640809","623275"
"08124722170","883497"
"67615604036","377355"
"34910050191","511728"
"64970108234","265870"
"25299892497","368626"
"90254667376","506539"
"20347871372","276074"
"51128423693","303710"
"79596233505","339722"
"12002350108","484743"
"32240404833","225688"
"89783515306","855441"
"56979088815","253072"
"19485476949","113470"
"42407884558","063950"
"05981193379","457012"
"80471688606","545507"
"22438414448","290621"
"45589416175","928341"
"36924804829","574706"
"37171609901","467453"
"44593429790","153692"
"97416963613","213451"
"31921588322","621971"
"19957314122","009002"
"90913349089","832873"
"16577884072","095717"
"59203411739","665589"
"01849840849","605491"
"68113341269","622371"
"58766719674","069857"
"06930450006","014313"
"96656040748","332837"
"59710679902","175256"
"83806414343","336831"
"49722440977","905881"
"73741256404","925324"
"31591271509","951619"
"17943824709","789723"
"75254417587","650099"
"48572888187","316144"
"88129552230","223153"
"09467178770","583186"
"85836255571","257686"
"35985972151","339362"
"44081669015","336040"
"93808673524","155424"
"29987323561","401121"
"17098771970","419381"
"38181530608","862923"
"02253378194","217838"
"08397329021","796254"
"01066711208","268076"
"19806590015","926031"
"60201524058","012116"
"16323963000","962828"
"22545791504","064869"
"90407388745","286716"
"29987943357","354793"
"87654150270","912095"
"80383857210","641498"
"92186070065","178128"
"12018014005","609155"
"65707318070","616678"
"22134121700","122400"
"09743002170","294951"
"20722922558","737569"
"14413595246","167195"
"07951112070","228627"
"57373032842","055876"
"18747747811","512128"
"45518019505","193750"
"99226412081","763179"
"84791397576","988181"
"14120962512","204941"
"22652526383","797829"
"82556788089","104200"
"05543938160","943963"
"43588633707","126004"
"49460820182","767173"
"49894496148","244809"
"66834763147","136281"
"20683155482","589699"
"58114533617","225687"
"16844107544","792420"
"56094256204","338148"
"40542415143","993985"
"63739882018","846484"
"76640519755","375367"
"23404580567","414004"
"14562631708","252552"
"34768921159","120994"
"52003609601","266374"
"42511916177","894431"
"34304332740","469819"
"74752256908","240295"
"99629078295","090437"
"51466262273","736987"
"97835693097","274116"
"09848173102","245998"
"59243346946","978434"
"14942151104","643986"
"15088701446","232960"
"50019575408","333261"
"21153674998","734758"
"98118583309","692548"
"00935078444","719888"
"35191300920","153595"
"16711946839","171235"
"54418942106","058370"
"36041749451","044219"
"88442025812","193559"
"18211806665","641729"
"73923487797","673421"
"25468450127","286091"
"38121421390","461317"
"58737333178","542644"
"65444067323","819569"
"24988972917","483443"
"87152377022","090779"
"96378768200","537753"
"47569666240","912456"
"92187204731","406565"
"58693157949","004653"
"21593823533","572462"
"81812856890","523028"
"29704722362","200210"
"00796665079","375186"
"41403002304","934618"
"26748898536","362020"
"65609306450","521550"
"00917959159","013594"
"39662652221","341331"
"41079714065","615739"
"46182146192","411491"
"46549787556","007561"
"80951163949","438698"
"17760411006","750005"
"38554084756","244405"
"28410109611","225491"
"89463626263","902837"
"27128307419","390864"
"23286433292","126917"
"92240374454","800780"
"08156201280","262173"
"86469062210","554577"
"83228213285","530248"
"22584071096","631263"
"44400705820","482783"
"34968462751","784959"
"26753278249","021026"
"05150832910","752491"
"64653483736","695592"
"62985805066","764099"
"61302589504","557705"
"56083478545","938090"
"82184735647","247079"
"68449063078","550984"
"57880754911","817518"
"64038832163","549062"
"48604658068","764498"
"70299446158","974417"
"08516157083","071765"
"31881760073","247029"
"26610642060","828508"
"81072643391","503281"
"26865626095","620891"
"71897595069","968844"
"15204241590","901038"
"21361271795","926703"
"23542496243","015048"
"44871084116","329174"
"54783016550","238220"
"50406567930","363474"
"32935503554","324776"
"37508634829","365189"
"04286311341","716445"
"50539769452","200312"
"34556239052","610230"
"84479386548","168245"
"87119838172","931465"
"56624924500","608781"
"49254267538","058491"
"46209845827","255686"
"57310370600","761835"
"84434562800","775332"
"95313423770","952295"
"70178998222","847973"
"14479683283","815555"
"64873641691","655501"
"61976302900","939038"
"01733566139","359140"
"14016537312","874114"
"61522783687","563341"
"49854833208","379026"
"95484988985","127578"
"99384893463","455054"
"17709586147","016123"
"60117053082","982615"
"58543918057","217534"
"57327983660","103231"
"04442084378","766579"
"67140428174","504374"
"24342506700","935459"
"28860161444","990777"
"24534286759","204423"
"50178668338","658521"
"00593446283","062514"
"56168932186","086456"
"72510956612","426633"
"18051281837","986351"
"50519333608","363293"
"55177647544","850033"
"80709404255","166667"
"43937620532","770891"
"24888514003","501883"
"04087876942","888075"
"23063158682","261773"
"85498433425","343290"
"42428944142","494285"
"78644076760","470310"
"59029460342","115474"
"26517575600","399897"
"60052490610","466118"
"98755897568","698807"
"62396880292","343959"
"17581657582","850248"
"22525503414","763207"
"37263674971","456258"
"50848197798","436119"
"00365817120","747544"
"59298904398","753004"
"90297214802","754436"
"66180423725","696092"
"21989370934","051691"
"71757904816","158004"
"55986978668","147016"
"09602835443","106007"
"41057741159","634481"
"09431394731","176639"
"97917461092","414140"
"82691480836","133593"
"59014407815","695114"
"33342955163","216212"
"31939321590","226438"
"22037666381","225139"
"47924142371","366315"
"81188918443","746324"
"24131205998","066505"
"32712290666","650528"
"50150016816","387158"
"07188199507","764566"
"25841917412","832093"
"14747101829","089559"
"31382183429","248485"
"83318441732","486594"
"32311961160","657962"
"97858774859","267872"
"38849557213","176173"
"83115625120","909857"
"39050460755","929116"
"34800978718","451965"
"56773596459","091157"
"15939739261","172920"
"98927885597","799541"
"46159173685","374234"
"42965835229","005033"
"35811102704","050405"
"59817543463","211833"
"23292945810","067253"
"30487645774","418448"
"66749728430","780952"
"50241313716","162479"
"66528667144","968353"
"80364946202","116234"
"21647119634","213158"
"91689226633","187510"
"26381848375","978172"
"98126005408","919105"
"37486981602","950470"
"23444795203","057149"
"40372423701","768601"
"25816441841","729216"
"22416823140","882895"
"81972697420","777829"
"99055002003","762421"
"51819463214","449797"
"57841829353","349981"
"26140549094","863765"
"76229024543","044381"
"86346114425","125778"
"04612894820","332873"
"13081694698","111138"
"87576218703","134844"
"98171315569","000957"
"39182670161","818956"
"92759337669","051259"
"11394700270","360428"
"04834209300","114674"
"99169748616","706165"
"11920632018","814583"
"52994109727","549505"
"87619754865","472421"
"62498570608","603291"
"28723582189","903015"
"77582426770","615748"
"71109869428","005129"
"73116961514","600743"
"39918233737","597135"
"20371906547","613861"
"12625873876","757873"
"63592309501","205022"
"65995434993","290143"
"53543448404","549307"
"83323969308","377929"
"37172670949","182214"
"26550356318","392078"
"58884447232","586535"
"49356815275","242608"
"34623191168","854509"
"65426970718","333935"
"91432225871","018823"
"04496656078","561233"
"13301723705","404863"
"59675669101","013236"
"81245621300","274779"
"44048538152","942749"
"36243060659","895355"
"72803297566","329295"
"14359443560","345993"
"69476943963","002007"
"15533018204","119399"
